compania,titulo,marca,procesador,ram,tarjeta_grafica,pantalla,almacenamiento,sistema_operativo,precio_normal,precio_oferta,urls
Falabella,Notebook Hp 240 G7 Core I3-1005G1 4Gb 1Tb 14 Windo ,Hp,intel core i3,4.0,intel,14.0,512.0,windows 10 home,799000.0,599900.0,https://www.falabella.com/falabella-cl/product/14629983/Notebook-Hp-240-G7-Core-I3-1005G1-4Gb-1Tb-14-Windo/14629983
Falabella,Thinkpad X395 Amd Ryzen 5 3500 512Gb Ssd 16Gb 13 ,Lenovo,amd ryzen r5,16.0,radeon? vega 8 (1200 mhz),13.3,512.0,windows 10 home,1129990.0,1029990.0,https://www.falabella.com/falabella-cl/product/14685572/Thinkpad-X395-Amd-Ryzen-5-3500-512Gb-Ssd-16Gb-13/14685572
Falabella,DELL LATITUDE 7400 I7-8665U 8GB 256SSD WIN10P ,Dell,intel core i7,8.0,uhd graphics 620,14.0,256.0,windows 10 home,2469999.0,2419999.0,https://www.falabella.com/falabella-cl/product/14608435/DELL-LATITUDE-7400-I7-8665U-8GB-256SSD-WIN10P/14608435
Falabella,Notebook Dell Latitude 3400 I5 8Gb 1Tb W10P ,Dell,intel core i5,8.0,intel uhd graphics 620,14.0,512.0,windows 10,883900.0,833900.0,https://www.falabella.com/falabella-cl/product/14464863/Notebook-Dell-Latitude-3400-I5-8Gb-1Tb-W10P/14464863
Falabella,ThinkPad T490s Core i7 8GB RAM 512ssd 14 FHD Touch ,Lenovo,intel core i7,8.0,quad core,14.0,512.0,windows 10,1509990.0,1459990.0,https://www.falabella.com/falabella-cl/product/14577080/ThinkPad-T490s-Core-i7-8GB-RAM-512ssd-14-FHD-Touch/14577080
Falabella,DELL LATITUDE 7400 i7-8665U 8GB 256GB SSD Win10Pro ,Dell,intel core i7,8.0,uhd graphics 620,14.0,256.0,windows 10 home,2449999.0,2399999.0,https://www.falabella.com/falabella-cl/product/14608431/DELL-LATITUDE-7400-i7-8665U-8GB-256GB-SSD-Win10Pro/14608431
Falabella,Notebook Hp 6470B 4Gb 320Gb Webcam Reacondicionado ,Hp,intel core i5,4.0,gráficos hd intel® 4000,14.0,512.0,windows 10 home,422900.0,372900.0,https://www.falabella.com/falabella-cl/product/14732805/Notebook-Hp-6470B-4Gb-320Gb-Webcam-Reacondicionado/14732805
Falabella,Notebook Dell Vostro 3480 14 I3- 8Gb 1Tb Win10Pro ,Dell,intel core i3,8.0,integrado,14.0,512.0,windows 10,1112400.0,1090000.0,https://www.falabella.com/falabella-cl/product/14473602/Notebook-Dell-Vostro-3480-14-I3-8Gb-1Tb-Win10Pro/14473602
Falabella,Notebook Lenovo L490 Core I5 8265U 8Gb 512Gb Ssd W ,MLAB,intel core i5,8.0,uhd graphics,14.0,512.0,windows 10,949990.0,899990.0,https://www.falabella.com/falabella-cl/product/14546164/Notebook-Lenovo-L490-Core-I5-8265U-8Gb-512Gb-Ssd-W/14546164
Falabella,Hp Probook 445 G6 Amd  Ryzen 7  3700U 8 Gb Ssd 256 ,Hp,amd ryzen r7,8.0,amd radeon? vega graphics,14.0,256.0,windows 10,1557000.0,1490000.0,https://www.falabella.com/falabella-cl/product/14534040/Hp-Probook-445-G6-Amd-Ryzen-7-3700U-8-Gb-Ssd-256/14534040
Falabella,Notebook Lenovo Thinkbook 14.0Fhd Tn I5-10210U 8G ,Lenovo,intel core i5,8.0,intel uhd graphics,14.0,512.0,windows 10,1300000.0,1089000.0,https://www.falabella.com/falabella-cl/product/14534051/Notebook-Lenovo-Thinkbook-14.0Fhd-Tn-I5-10210U-8G/14534051
Falabella,Notebook L490 I5-8265U 8G 1Tb W10P ,Lenovo,intel core i5,8.0,integrated intel uhd graphics,14.0,512.0,windows 10 home,1225200.0,1019900.0,https://www.falabella.com/falabella-cl/product/14630006/Notebook-L490-I5-8265U-8G-1Tb-W10P/14630006
Falabella,"Notebook Gamer ROG Zephyrus G14 AMD Ryzen 9 4900HS 16GB RAM 1TB SSD NVIDIA GeForce RTX 2060 with Max-Q Design 14"" ",Asus,amd ryzen 9,16.0,nvidia geforce rtx 2060 with max-q design,14.0,1000.0,windows 10,2049990.0,1999990.0,https://www.falabella.com/falabella-cl/product/11478673/Notebook-Gamer-ROG-Zephyrus-G14-AMD-Ryzen-9-4900HS-16GB-RAM-1TB-SSD-NVIDIA-GeForce-RTX-2060-with-Max-Q-Design-14-/11478673
Falabella,Notebook Lenovo L490 I7-8565U 8G 1T Hd W10P L490 ,Lenovo,intel core i7,8.0,intel hd graphics 620,14.0,512.0,windows 10,1424400.0,1187000.0,https://www.falabella.com/falabella-cl/product/14464906/Notebook-Lenovo-L490-I7-8565U-8G-1T-Hd-W10P-L490/14464906
Falabella,Notebook Hp 240 G7 I5-1035 8Gb 1Tb Win10P ,Hp,intel core i5,8.0,intel uhd graphics g1 (integrada),14.0,512.0,windows 10 home,769900.0,719900.0,https://www.falabella.com/falabella-cl/product/14729022/Notebook-Hp-240-G7-I5-1035-8Gb-1Tb-Win10P/14729022
Falabella,Notebook Hp 240 G7 Intel Core I3-8130U 4 Gb  1 Tb ,Hp,intel core i3,4.0,integrada,14.0,512.0,windows 10,1051000.0,979000.0,https://www.falabella.com/falabella-cl/product/14524724/Notebook-Hp-240-G7-Intel-Core-I3-8130U-4-Gb-1-Tb/14524724
Falabella,Pc Tecnocam Gamer Vampiric I5-9400F 16Gb 1Tb ,TECNOCAM,intel core i5,16.0,gtx1660,2.4,240.0,windows 10 home,1404000.0,1170000.0,https://www.falabella.com/falabella-cl/product/14724885/Pc-Tecnocam-Gamer-Vampiric-I5-9400F-16Gb-1Tb/14724885
Falabella,Dell Latitude 7400 I7-8665U 8Gb 256Gb Ssd W10P ,Dell,intel core i7,8.0,intel uhd graphics 620,14.0,256.0,windows 10,1512900.0,1462900.0,https://www.falabella.com/falabella-cl/product/14484401/Dell-Latitude-7400-I7-8665U-8Gb-256Gb-Ssd-W10P/14484401
Falabella,Notebook Dell Latitude 7300 I7 8Gb 256Gb W10P ,Dell,intel core i7,8.0,intel uhd graphics 620,13.3,256.0,windows 10,1493900.0,1443900.0,https://www.falabella.com/falabella-cl/product/14484421/Notebook-Dell-Latitude-7300-I7-8Gb-256Gb-W10P/14484421
Falabella,Dell Latitude 5400 I5-8265U 8Gb 1Tb W10Pro ,Dell,intel core i5,8.0,uhd graphics 620,14.0,1000.0,windows 10 home,1649999.0,1599999.0,https://www.falabella.com/falabella-cl/product/14630615/Dell-Latitude-5400-I5-8265U-8Gb-1Tb-W10Pro/14630615
Falabella,Probook Hp 430 G7 I5-10210U 8Gb 256Gb Win10P 13.3 ,Hp,intel core i5,8.0,intel uhd graphics 620 (integrada),13.3,256.0,windows 10 home,939900.0,889900.0,https://www.falabella.com/falabella-cl/product/14669879/Probook-Hp-430-G7-I5-10210U-8Gb-256Gb-Win10P-13.3/14669879
Falabella,Notebook Hp Probook 440 G6I5-8265U W10 Pro 4Gb ,Hp,intel core i5,4.0,uhd graphics 620,14.0,512.0,windows 10,1639200.0,1490000.0,https://www.falabella.com/falabella-cl/product/14465153/Notebook-Hp-Probook-440-G6I5-8265U-W10-Pro-4Gb/14465153
Falabella,Notebook Hp 240 G7 I5-1035 4Gb 1Tb Win10P ,Hp,intel core i5,4.0,graphics integrada,14.0,512.0,windows 10 home,739900.0,689900.0,https://www.falabella.com/falabella-cl/product/14729021/Notebook-Hp-240-G7-I5-1035-4Gb-1Tb-Win10P/14729021
Falabella,"Workstation P43s i7 8GB 256ssd 14"" FHD Quadro P520 ",Lenovo,intel core i7,8.0,nvidia quadro p520 2 gddr5,14.0,256.0,windows 10,1599990.0,1549990.0,https://www.falabella.com/falabella-cl/product/14576970/Workstation-P43s-i7-8GB-256ssd-14-FHD-Quadro-P520/14576970
Falabella,Pc Tecnocam Gamer Mx I5-9400F 2.9Ghz 16Gb Hdd 1Tb ,TECNOCAM,intel core i5,16.0,gtx 1660,2.4,240.0,windows 10 home,1370400.0,1142000.0,https://www.falabella.com/falabella-cl/product/14724886/Pc-Tecnocam-Gamer-Mx-I5-9400F-2.9Ghz-16Gb-Hdd-1Tb/14724886
Falabella,Notebook Lenovo L490 I7-8565U 8G 1T Hd W10P L490 ,Lenovo,intel core i7,8.0,integrated intel uhd graphics,14.0,512.0,windows 10 home,1354900.0,1129900.0,https://www.falabella.com/falabella-cl/product/14630458/Notebook-Lenovo-L490-I7-8565U-8G-1T-Hd-W10P-L490/14630458
Falabella,Calculadora Financiera Ba Ii Plus Professional ,Texas,rk3368,128.0,uhd graphics 620,1.0,512.0,windows 10 home,113900.0,63900.0,https://www.falabella.com/falabella-cl/product/14381285/Calculadora-Financiera-Ba-Ii-Plus-Professional/14381285
Falabella,Asus  Currency P5440Fa-Bm0897R I5-8265U 512G Pcie ,Asus,intel core i5,8.0,uhd graphics,14.0,512.0,windows 10 home,1849990.0,1799990.0,https://www.falabella.com/falabella-cl/product/14630621/Asus-Currency-P5440Fa-Bm0897R-I5-8265U-512G-Pcie/14630621
Falabella,Notebook Lenovo E590 I7-8565U 8Gb 1Tb 2Gbvideo W10 ,Lenovo,intel core i7,8.0,integrated intel uhd graphics,15.6,512.0,windows 10 home,1676000.0,1626000.0,https://www.falabella.com/falabella-cl/product/14630449/Notebook-Lenovo-E590-I7-8565U-8Gb-1Tb-2Gbvideo-W10/14630449
Falabella,Notebook Hp 240 G7 Intel Core I3-8130U 4 Gb 1 Tb ,Hp,intel core i3,4.0,integrada,14.0,512.0,windows 10,1051000.0,899000.0,https://www.falabella.com/falabella-cl/product/14524725/Notebook-Hp-240-G7-Intel-Core-I3-8130U-4-Gb-1-Tb/14524725
Falabella,Dell Mobile Precision 3541 ,Dell,intel core i9,16.0,nvidia quadro p620 w/ 4 gddr5,15.6,512.0,windows 10 home,2249990.0,2199990.0,https://www.falabella.com/falabella-cl/product/14728633/Dell-Mobile-Precision-3541/14728633
Falabella,Hp Probook 640 G5 Intel Core I5-8265U 8Gb  Ssd 256 ,Hp,intel core i5,8.0,gráficos intel® uhd 620,14.0,256.0,windows 10,1560000.0,1490000.0,https://www.falabella.com/falabella-cl/product/14534046/Hp-Probook-640-G5-Intel-Core-I5-8265U-8Gb-Ssd-256/14534046
Falabella,Notebook Lenovo Tp Carbon X1 I7 16Gb 512Gb Win10P ,Lenovo,intel core i7,16.0,intel uhd graphics 620,14.0,512.0,windows 10 home,2254900.0,2204900.0,https://www.falabella.com/falabella-cl/product/14658513/Notebook-Lenovo-Tp-Carbon-X1-I7-16Gb-512Gb-Win10P/14658513
Falabella,Notebook Hp Probook 640 G5 Core I5-8265U Win10 Pro ,Hp,intel core i5,8.0,integrada,14.0,256.0,windows 10,1867200.0,1790000.0,https://www.falabella.com/falabella-cl/product/14473623/Notebook-Hp-Probook-640-G5-Core-I5-8265U-Win10-Pro/14473623
Falabella,Notebook Hp 6570B 4Gb 320Gb Webcam Reacondicionado ,Hp,intel core i5,4.0,integrada intel ® hd graphics 4000,15.6,512.0,windows 10 home,446000.0,396000.0,https://www.falabella.com/falabella-cl/product/14732674/Notebook-Hp-6570B-4Gb-320Gb-Webcam-Reacondicionado/14732674
Falabella,Lenovo X390 I5-8265U 8G 1Tb Ssd W10P ,Lenovo,intel core i5,8.0,uhd graphics 620,13.3,1000.0,windows 10 home,2049990.0,1999990.0,https://www.falabella.com/falabella-cl/product/14607150/Lenovo-X390-I5-8265U-8G-1Tb-Ssd-W10P/14607150
Falabella,Lenovo X390 I5-10210U 8Gb Ddr4 512Gb Ssd W10P ,Lenovo,intel core i5,8.0,uhd graphics,13.3,512.0,windows 10 home,2340990.0,2290990.0,https://www.falabella.com/falabella-cl/product/14607151/Lenovo-X390-I5-10210U-8Gb-Ddr4-512Gb-Ssd-W10P/14607151
Falabella,Lenovo X395 Ryzen 5 3500U 8Gb 512Ssd W10Padp ,Lenovo,amd ryzen r5,8.0,radeon vega 8 graphics,13.3,512.0,windows 10 home,1849999.0,1799999.0,https://www.falabella.com/falabella-cl/product/14607139/Lenovo-X395-Ryzen-5-3500U-8Gb-512Ssd-W10Padp/14607139
Falabella,Thinkbook 14S Core I7 16Gb Ram 512Gb Ssd 14W10P ,Lenovo,intel core i7,16.0,gráficos intel uhd,14.0,512.0,windows 10 home,999990.0,949990.0,https://www.falabella.com/falabella-cl/product/14732379/Thinkbook-14S-Core-I7-16Gb-Ram-512Gb-Ssd-14W10P/14732379
Falabella,Lenovo T490 I5-10210 8Gb Ddr4 512Gb Ssd W10P ,Lenovo,intel core i5,8.0,uhd graphics,14.0,512.0,windows 10 home,1949999.0,1899999.0,https://www.falabella.com/falabella-cl/product/14607140/Lenovo-T490-I5-10210-8Gb-Ddr4-512Gb-Ssd-W10P/14607140
Falabella,Calculadora Financiera Ba Ii Plus ,Texas,rk3126,128.0,intel uhd graphics 620 (integrada),1.0,1000.0,windows 10 home,93890.0,43890.0,https://www.falabella.com/falabella-cl/product/14381286/Calculadora-Financiera-Ba-Ii-Plus/14381286
Falabella,Lenovo  Thinkpad X390 I7 8Gb 1Tb Ssd W10 ,Lenovo,intel core i7,8.0,uhd graphics,13.3,512.0,windows 10 home,1540900.0,1490900.0,https://www.falabella.com/falabella-cl/product/14710667/Lenovo-Thinkpad-X390-I7-8Gb-1Tb-Ssd-W10/14710667
Falabella,Notebook HP 640 G1 4Gb 256Gb Reacondicionado ,Hp,intel core i5,4.0,intel ® hd graphics 4600,14.0,256.0,windows 10 home,506500.0,456500.0,https://www.falabella.com/falabella-cl/product/14735426/Notebook-HP-640-G1-4Gb-256Gb-Reacondicionado/14735426
Falabella,Notebook HP 640 G1 4Gb 128Gb SSD Reacondicionado ,Hp,intel core i5,4.0,intel ® hd graphics 4600,14.0,128.0,windows 10 home,488900.0,438900.0,https://www.falabella.com/falabella-cl/product/14735420/Notebook-HP-640-G1-4Gb-128Gb-SSD-Reacondicionado/14735420
Falabella,Notebook Dell Latitude 5400 I7-8665U 8Gb 256Ssd ,Dell,intel core i7,8.0,uhd graphics 620,14.0,256.0,windows 10 home,2079990.0,2029990.0,https://www.falabella.com/falabella-cl/product/14729011/Notebook-Dell-Latitude-5400-I7-8665U-8Gb-256Ssd/14729011
Falabella,Notebook Dell Latitude 7400 I5-8265U 8Gb 256Ssd ,Dell,intel core i5,8.0,uhd graphics 620,14.0,256.0,windows 10 home,2040990.0,1990990.0,https://www.falabella.com/falabella-cl/product/14729013/Notebook-Dell-Latitude-7400-I5-8265U-8Gb-256Ssd/14729013
Falabella,Notebook X1 Carbon I7-8565U 16Gb Ddr4 1Tbssd W10P ,Lenovo,intel core i7,16.0,uhd graphics 620,14.0,1000.0,windows 10 home,3849990.0,3799990.0,https://www.falabella.com/falabella-cl/product/14729001/Notebook-X1-Carbon-I7-8565U-16Gb-Ddr4-1Tbssd-W10P/14729001
Falabella,"Notebook VivoBook S14 Intel Core i7 8GB RAM + 32GB Intel Optane 512GB SSD 14"" ",Asus,intel core i7,8.0,integrada: intel® iris xe,14.0,512.0,windows 10,1049990.0,999990.0,https://www.falabella.com/falabella-cl/product/14565707/Notebook-VivoBook-S14-Intel-Core-i7-8GB-RAM-+-32GB-Intel-Optane-512GB-SSD-14-/14565707
Falabella,Notebook X1 Carbon I7-8565U 16Gb Ddr4 512Gb Ssd ,Lenovo,intel core i7,16.0,uhd graphics 620,14.0,512.0,windows 10 home,3649990.0,3599990.0,https://www.falabella.com/falabella-cl/product/14729012/Notebook-X1-Carbon-I7-8565U-16Gb-Ddr4-512Gb-Ssd/14729012
Falabella,Notebook HP 640 G1 4Gb 320Gb Reacondionado ,Hp,intel core i5,4.0,intel ® hd graphics 4600,14.0,512.0,windows 10 home,488900.0,438900.0,https://www.falabella.com/falabella-cl/product/14735421/Notebook-HP-640-G1-4Gb-320Gb-Reacondionado/14735421
Falabella,Notebook Lenovo X1 Carbon I7-10510U 16Gb 512Gb Ssd ,Lenovo,intel core i7,16.0,uhd graphics,14.0,512.0,windows 10 home,3749990.0,3699990.0,https://www.falabella.com/falabella-cl/product/14728993/Notebook-Lenovo-X1-Carbon-I7-10510U-16Gb-512Gb-Ssd/14728993
Falabella,Notebook Lenovo Tp X1 C. I7-8565 16Gb 1Gb Win10P ,Lenovo,intel core i7,16.0,intel uhd graphics 620 (integrada),14.0,1000.0,windows 10 home,2549900.0,2499900.0,https://www.falabella.com/falabella-cl/product/14729023/Notebook-Lenovo-Tp-X1-C.-I7-8565-16Gb-1Gb-Win10P/14729023
Falabella,Thinkpad T490S Core I7 16Gb Ram  512Gb Ssd 14 ,Lenovo,intel core i7,16.0,gráficos intel uhd 620,14.0,512.0,windows 10 home,1699990.0,1649990.0,https://www.falabella.com/falabella-cl/product/14732368/Thinkpad-T490S-Core-I7-16Gb-Ram-512Gb-Ssd-14/14732368
Falabella,ThinkPad T14 Core i7 10 Gen 16GB RAM 256GB SSD 14 ,Lenovo,intel core i7,16.0,gráficos intel uhd,14.0,256.0,windows 10 home,1449990.0,1399990.0,https://www.falabella.com/falabella-cl/product/14740463/ThinkPad-T14-Core-i7-10-Gen-16GB-RAM-256GB-SSD-14/14740463
Falabella,Thinkpad X1 Carbon 7Gen I5 16Gb Ram 256Gb Ssd 14 ,Lenovo,intel core i5,16.0,intel® uhd graphics 620,14.0,256.0,windows 10 home,2049990.0,1999990.0,https://www.falabella.com/falabella-cl/product/14732751/Thinkpad-X1-Carbon-7Gen-I5-16Gb-Ram-256Gb-Ssd-14/14732751
Falabella,"Notebook VivoBook S14 Intel Core i7 8GB RAM + 32GB Intel Optane 512GB SSD 14"" ",Asus,intel core i7,8.0,integrada: intel® iris xe,14.0,512.0,windows 10,1049990.0,999990.0,https://www.falabella.com/falabella-cl/product/14565429/Notebook-VivoBook-S14-Intel-Core-i7-8GB-RAM-+-32GB-Intel-Optane-512GB-SSD-14-/14565429
Falabella,"Combo Notebook Aspire 5 Intel Core i3 12GB RAM 512GB SSD 15.6"" + Microsoft 365 Personal (Físico) ",Acer,intel core i3,8.0,uhd graphics,15.6,512.0,windows 10 home,659980.0,609980.0,https://www.falabella.com/falabella-cl/product/prod22901303/Combo-Notebook-Aspire-5-Intel-Core-i3-12GB-RAM-512GB-SSD-15.6-+-Microsoft-365-Personal-(Fisico)/sku22901367
